Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Total_Interactions,Verified_Engagement_Rate,Posting_Hour,Day,Peak_Time,Platform_Label,Content_Type_Label,Sentiment_Label,Influencer_Tier_Label,Day_of_Week_Label,Cluster,Cluster_Label,High_Engagement
POST_01900,2025-02-26 19:44:00,3,4,Business,34628,1876,4027,359052,2725,211483,19.17,19,6,7,333,0,0,True,False,43256,11.288337065383287,19,Wednesday,Evening,TikTok,Duet,Negative,Macro,Wednesday,1,Moderate Engagement,0
POST_00924,2025-02-26 22:13:00,3,4,Education,27526,906,1943,160964,1938,177922,17.07,22,6,14,392,0,0,True,False,32313,18.870679158072612,22,Wednesday,Night,TikTok,Duet,Negative,Macro,Wednesday,1,Moderate Engagement,0
POST_02660,2025-02-27 01:21:00,2,3,Travel,1154,80,207,11304,160,87228,1.65,1,4,22,137,2,2,False,True,1601,12.747699929228592,1,Thursday,Night,LinkedIn,Document,Positive,Mid-tier,Thursday,0,High Engagement,0
POST_01098,2025-02-27 01:36:00,1,13,Sports,7755,463,25,33246,787,216805,3.8,1,4,29,558,2,0,False,False,9030,24.793960175660228,1,Thursday,Night,Instagram,Story,Positive,Macro,Thursday,0,High Engagement,0
POST_02275,2025-02-27 05:11:00,5,5,Travel,2324,190,600,323775,2500,365352,0.85,5,4,21,111,1,0,True,False,5614,0.9617790132036137,5,Thursday,Morning,YouTube,Live,Neutral,Macro,Thursday,0,High Engagement,0
POST_00958,2025-02-27 10:45:00,1,13,Fitness,9071,348,153,15734,374,14970,63.94,10,4,2,1346,2,1,True,False,9946,60.836405237066224,10,Thursday,Morning,Instagram,Story,Positive,Micro,Thursday,0,High Engagement,1
POST_01187,2025-02-27 12:49:00,2,3,Education,1873,128,46,16077,239,126088,1.62,12,4,13,1413,1,0,True,False,2286,12.732474964234623,12,Thursday,Afternoon,LinkedIn,Document,Neutral,Macro,Thursday,0,High Engagement,0
POST_02642,2025-02-27 16:13:00,1,6,Entertainment,3458,142,83,47227,803,296029,1.24,16,4,14,1414,1,0,True,True,4486,7.798505092425943,16,Thursday,Afternoon,Instagram,Photo,Neutral,Macro,Thursday,0,High Engagement,0
POST_03824,2025-02-27 17:57:00,4,15,Fitness,996,69,530,19973,114,389977,0.41,17,4,13,947,1,0,False,False,1709,7.985780804085516,17,Thursday,Evening,Twitter,Tweet,Neutral,Macro,Thursday,0,High Engagement,0
POST_04271,2025-02-27 21:12:00,0,8,Fashion,3409,65,764,24817,660,347102,1.22,21,4,27,1483,2,0,True,False,4898,17.07700366684128,21,Thursday,Night,Facebook,Post,Positive,Macro,Thursday,0,High Engagement,0
POST_02676,2025-02-27 23:03:00,4,15,Gaming,2377,275,1567,14127,394,494388,0.85,23,4,20,706,1,0,True,False,4613,29.864797904721456,23,Thursday,Night,Twitter,Tweet,Neutral,Macro,Thursday,0,High Engagement,1
POST_04883,2025-02-28 01:00:00,3,16,Fitness,18161,1249,3032,122700,2750,12463,180.07,1,0,12,571,1,1,True,True,25192,18.29013854930725,1,Friday,Night,TikTok,Video,Neutral,Micro,Friday,1,Moderate Engagement,0
POST_01883,2025-02-28 01:59:00,0,13,Travel,5041,368,86,47772,335,75538,7.27,1,0,5,349,2,2,False,False,5830,11.502553797203383,1,Friday,Night,Facebook,Story,Positive,Mid-tier,Friday,0,High Engagement,0
POST_01648,2025-02-28 04:09:00,3,12,Technology,41704,1595,2155,354084,1697,27591,164.74,4,0,26,417,1,1,True,False,47151,12.837066910676562,4,Friday,Night,TikTok,Stitch,Neutral,Micro,Friday,1,Moderate Engagement,0
POST_03147,2025-02-28 04:53:00,3,16,Technology,38310,1832,1375,37007,2314,165603,25.07,4,0,6,404,2,0,True,False,43831,112.18688356256925,4,Friday,Night,TikTok,Video,Positive,Macro,Friday,1,Moderate Engagement,1
POST_00613,2025-02-28 08:13:00,0,16,Travel,1339,252,838,30792,345,89283,2.72,8,0,18,559,0,2,True,True,2774,7.888412574694725,8,Friday,Morning,Facebook,Video,Negative,Mid-tier,Friday,0,High Engagement,0
POST_02086,2025-02-28 10:46:00,0,16,Travel,1330,113,228,58090,777,395226,0.42,10,0,8,410,1,0,False,True,2448,2.8765708383542776,10,Friday,Morning,Facebook,Video,Neutral,Macro,Friday,0,High Engagement,0
POST_00424,2025-02-28 10:59:00,0,5,Entertainment,2802,5,695,65863,459,292288,1.2,10,0,0,559,2,0,False,False,3961,5.317097611709154,10,Friday,Morning,Facebook,Live,Positive,Macro,Friday,0,High Engagement,0
POST_03653,2025-02-28 11:40:00,3,12,Gaming,46624,272,2651,380796,2480,377597,13.12,11,0,9,266,2,0,False,False,52027,13.011428691477853,11,Friday,Morning,TikTok,Stitch,Positive,Macro,Friday,1,Moderate Engagement,0
POST_03341,2025-02-28 12:16:00,3,12,Food,9607,1999,1168,136003,1736,387842,3.29,12,0,25,553,2,0,True,False,14510,9.392439872649868,12,Friday,Afternoon,TikTok,Stitch,Positive,Macro,Friday,1,Moderate Engagement,0
POST_01331,2025-02-28 12:28:00,0,5,Sports,4861,152,472,68325,708,407923,1.34,12,0,28,347,1,0,True,False,6193,8.027808269301135,12,Friday,Afternoon,Facebook,Live,Neutral,Macro,Friday,0,High Engagement,0
POST_00249,2025-02-28 13:21:00,5,2,Food,17484,406,1393,540707,2269,201754,9.56,13,0,7,124,2,0,False,False,21552,3.5662567712273003,13,Friday,Afternoon,YouTube,Community Post,Positive,Macro,Friday,2,Low Engagement,0
POST_00224,2025-02-28 20:36:00,4,10,Sports,1954,54,988,50855,451,5347,56.03,20,0,3,1380,2,3,True,True,3447,5.891259463179628,20,Friday,Evening,Twitter,Retweet,Positive,Nano,Friday,0,High Engagement,0
POST_04159,2025-02-28 20:52:00,5,2,Lifestyle,9661,765,665,736002,375,59789,18.55,20,0,27,128,1,2,True,False,11466,1.5069252529205084,20,Friday,Evening,YouTube,Community Post,Neutral,Mid-tier,Friday,2,Low Engagement,0
POST_04654,2025-03-01 04:00:00,3,16,Health,2053,877,3313,262654,945,118754,5.26,4,2,26,21,2,0,True,False,7188,2.376891271406489,4,Saturday,Night,TikTok,Video,Positive,Macro,Saturday,1,Moderate Engagement,0
POST_00497,2025-03-01 05:12:00,0,8,Lifestyle,4748,3,557,24911,427,130828,4.06,5,2,5,1720,0,0,True,False,5735,21.307855967243388,5,Saturday,Morning,Facebook,Post,Negative,Macro,Saturday,0,High Engagement,0
POST_02965,2025-03-01 05:44:00,3,16,Technology,5330,1154,2083,435818,1596,182293,4.7,5,2,14,157,1,0,True,True,10163,1.9657288134037603,5,Saturday,Morning,TikTok,Video,Neutral,Macro,Saturday,2,Low Engagement,0
POST_02407,2025-03-01 11:50:00,4,10,Entertainment,247,18,1613,41533,184,499059,0.38,11,2,22,706,1,0,True,False,2062,4.521705631666386,11,Saturday,Morning,Twitter,Retweet,Neutral,Macro,Saturday,0,High Engagement,0
POST_04198,2025-03-01 12:47:00,4,15,Entertainment,590,62,821,45944,74,54988,2.68,12,2,4,141,1,2,True,False,1547,3.206076963259621,12,Saturday,Afternoon,Twitter,Tweet,Neutral,Mid-tier,Saturday,0,High Engagement,0
POST_04994,2025-03-01 23:19:00,0,16,Health,1357,250,158,61752,452,394365,0.45,23,2,9,84,2,0,False,True,2217,2.858207021634927,23,Saturday,Night,Facebook,Video,Positive,Macro,Saturday,0,High Engagement,0
POST_04714,2025-03-02 04:48:00,3,4,Education,11552,1038,3377,432797,1467,242483,6.58,4,3,7,190,2,0,True,False,17434,3.689258474527319,4,Sunday,Night,TikTok,Duet,Positive,Macro,Sunday,1,Moderate Engagement,0
POST_02629,2025-03-02 05:10:00,0,13,Fashion,4000,114,457,14427,329,62355,7.33,5,3,7,121,2,2,False,False,4900,31.6836487142164,5,Sunday,Morning,Facebook,Story,Positive,Mid-tier,Sunday,0,High Engagement,1
POST_01067,2025-03-02 13:09:00,1,13,Travel,155,262,197,43652,986,334923,0.18,13,3,23,386,0,0,True,False,1600,1.4065793090809127,13,Sunday,Afternoon,Instagram,Story,Negative,Macro,Sunday,0,High Engagement,0
POST_01668,2025-03-02 19:41:00,5,11,Lifestyle,16273,111,107,199511,3590,468830,3.52,19,3,17,203,0,0,True,True,20081,8.26570966011899,19,Sunday,Evening,YouTube,Short,Negative,Macro,Sunday,0,High Engagement,0
POST_04235,2025-03-02 20:18:00,1,9,Food,3818,229,149,30584,801,112425,3.73,20,3,14,494,0,0,True,False,4997,13.71959194349987,20,Sunday,Evening,Instagram,Reel,Negative,Macro,Sunday,0,High Engagement,0
POST_01102,2025-03-03 09:09:00,5,2,Food,17174,308,1095,589345,4901,421999,4.4,9,1,4,510,1,0,True,False,23478,3.152143481322485,9,Monday,Morning,YouTube,Community Post,Neutral,Macro,Monday,2,Low Engagement,0
POST_02983,2025-03-04 00:35:00,2,8,Technology,1245,118,446,23176,14,317797,0.57,0,5,29,1848,1,0,False,False,1823,7.805488436313428,0,Tuesday,Night,LinkedIn,Post,Neutral,Macro,Tuesday,0,High Engagement,0
POST_03019,2025-03-04 05:48:00,1,13,Education,5246,488,238,45239,300,328734,1.82,5,5,17,1058,0,0,True,False,6272,13.200999137911978,5,Tuesday,Morning,Instagram,Story,Negative,Macro,Tuesday,0,High Engagement,0
POST_00717,2025-03-04 05:52:00,3,4,Lifestyle,25866,1668,3677,288374,2346,110458,28.26,5,5,7,166,0,0,True,False,33557,10.823097782740469,5,Tuesday,Morning,TikTok,Duet,Negative,Macro,Tuesday,1,Moderate Engagement,0
POST_04550,2025-03-04 07:20:00,3,16,Fitness,40345,764,3142,116086,2506,298160,14.84,7,5,19,368,2,0,True,False,46757,38.119153041710454,7,Tuesday,Morning,TikTok,Video,Positive,Macro,Tuesday,1,Moderate Engagement,1
POST_01721,2025-03-04 12:24:00,1,6,Travel,192,374,139,37849,446,279588,0.25,12,5,5,173,2,0,True,False,1151,1.862664799598404,12,Tuesday,Afternoon,Instagram,Photo,Positive,Macro,Tuesday,0,High Engagement,0
POST_04687,2025-03-04 17:31:00,1,1,Travel,452,420,68,13414,378,295749,0.32,17,5,4,88,2,0,True,False,1318,7.0076039958252565,17,Tuesday,Evening,Instagram,Carousel,Positive,Macro,Tuesday,0,High Engagement,0
POST_04454,2025-03-04 22:29:00,3,16,Entertainment,12918,1558,4132,327253,519,421189,4.42,22,5,11,70,1,0,True,False,19127,5.686120524487171,22,Tuesday,Night,TikTok,Video,Neutral,Macro,Tuesday,1,Moderate Engagement,0
POST_04425,2025-03-05 04:20:00,4,10,Business,3675,17,1578,60056,449,272786,1.93,4,6,15,1644,1,0,False,False,5719,8.775143199680297,4,Wednesday,Night,Twitter,Retweet,Neutral,Macro,Wednesday,0,High Engagement,0
POST_03003,2025-03-05 06:47:00,4,14,Lifestyle,3353,32,1133,91935,442,51106,8.84,6,6,7,130,2,2,True,False,4960,4.9143416544297605,6,Wednesday,Morning,Twitter,Thread,Positive,Mid-tier,Wednesday,0,High Engagement,0
POST_00011,2025-03-05 07:28:00,1,1,Entertainment,5642,404,81,6777,430,87809,6.98,7,6,19,1194,1,2,False,False,6557,90.40873542865575,7,Wednesday,Morning,Instagram,Carousel,Neutral,Mid-tier,Wednesday,0,High Engagement,1
POST_04925,2025-03-05 12:56:00,1,6,Gaming,3482,438,124,19268,617,54736,7.39,12,6,23,1810,2,2,True,True,4661,20.98816690886444,12,Wednesday,Afternoon,Instagram,Photo,Positive,Mid-tier,Wednesday,0,High Engagement,0
POST_00605,2025-03-05 14:21:00,1,9,Entertainment,8589,244,59,24898,704,359583,2.47,14,6,4,66,2,0,True,False,9596,35.71371194473451,14,Wednesday,Afternoon,Instagram,Reel,Positive,Macro,Wednesday,0,High Engagement,1
POST_04825,2025-03-05 16:13:00,0,5,Technology,1219,92,842,78379,445,147101,1.46,16,6,26,528,0,0,True,True,2598,2.7469092486507867,16,Wednesday,Afternoon,Facebook,Live,Negative,Macro,Wednesday,0,High Engagement,0
POST_02234,2025-03-05 22:48:00,3,16,Technology,10794,723,198,117696,1979,272247,4.3,22,6,14,479,1,0,False,False,13694,9.953609298531811,22,Wednesday,Night,TikTok,Video,Neutral,Macro,Wednesday,0,High Engagement,0
POST_00252,2025-03-06 12:57:00,4,7,Education,2674,230,1153,91945,491,184474,2.2,12,4,16,451,2,0,True,False,4548,4.412420468758497,12,Thursday,Afternoon,Twitter,Poll,Positive,Macro,Thursday,0,High Engagement,0
POST_03087,2025-03-06 14:47:00,4,14,Lifestyle,1923,130,1251,50577,358,422636,0.78,14,4,0,1653,1,0,True,False,3662,6.532613638610435,14,Thursday,Afternoon,Twitter,Thread,Neutral,Macro,Thursday,0,High Engagement,0
POST_00297,2025-03-06 15:06:00,3,16,Fitness,30428,1081,3101,449648,85,221299,15.64,15,4,4,405,2,0,True,True,34695,7.6971319787923,15,Thursday,Afternoon,TikTok,Video,Positive,Macro,Thursday,1,Moderate Engagement,0
POST_03867,2025-03-06 17:28:00,4,15,Education,1127,27,1203,21096,426,460424,0.51,17,4,25,1629,0,0,True,False,2783,11.172734167614713,17,Thursday,Evening,Twitter,Tweet,Negative,Macro,Thursday,0,High Engagement,0
POST_03413,2025-03-06 19:46:00,1,9,Technology,368,47,160,44124,974,81619,0.7,19,4,24,156,2,2,True,False,1549,1.303145680355362,19,Thursday,Evening,Instagram,Reel,Positive,Mid-tier,Thursday,0,High Engagement,0
POST_00206,2025-03-06 21:24:00,1,13,Fitness,4605,65,122,23746,555,173848,2.76,21,4,4,896,2,0,True,False,5347,20.180240882674976,21,Thursday,Night,Instagram,Story,Positive,Macro,Thursday,0,High Engagement,0
POST_04702,2025-03-07 07:13:00,1,1,Lifestyle,8942,246,64,23984,706,72600,12.74,7,0,29,618,2,2,True,False,9958,38.575717144763175,7,Friday,Morning,Instagram,Carousel,Positive,Mid-tier,Friday,0,High Engagement,1
POST_00272,2025-03-07 08:53:00,3,16,Sports,44753,379,3670,274693,1159,376305,12.97,8,0,24,523,1,0,True,False,49961,17.766015151459992,8,Friday,Morning,TikTok,Video,Neutral,Macro,Friday,1,Moderate Engagement,0
POST_01195,2025-03-07 09:30:00,1,1,Sports,2465,396,297,11460,354,55887,5.65,9,0,19,1199,0,2,True,True,3512,27.55671902268761,9,Friday,Morning,Instagram,Carousel,Negative,Mid-tier,Friday,0,High Engagement,0
POST_04515,2025-03-07 15:35:00,0,8,Business,6554,338,482,26584,310,235086,3.14,15,0,7,1443,2,0,True,False,7684,27.738489316882337,15,Friday,Afternoon,Facebook,Post,Positive,Macro,Friday,0,High Engagement,0
POST_03907,2025-03-07 15:46:00,0,16,Business,1359,116,540,26180,469,153958,1.31,15,0,26,201,0,0,False,False,2484,7.696715049656226,15,Friday,Afternoon,Facebook,Video,Negative,Macro,Friday,0,High Engagement,0
POST_00551,2025-03-07 16:07:00,0,13,Entertainment,6657,339,726,77110,105,239692,3.22,16,0,27,1029,2,0,False,False,7827,10.014265335235379,16,Friday,Afternoon,Facebook,Story,Positive,Macro,Friday,0,High Engagement,0
POST_03583,2025-03-08 00:07:00,4,10,Business,3274,62,444,80720,219,461382,0.82,0,2,19,305,1,0,True,False,3999,4.682854311199207,0,Saturday,Night,Twitter,Retweet,Neutral,Macro,Saturday,0,High Engagement,0
POST_01915,2025-03-08 00:33:00,4,10,Lifestyle,642,223,1980,49865,214,94245,3.02,0,2,23,213,1,2,True,False,3059,5.7054045923994785,0,Saturday,Night,Twitter,Retweet,Neutral,Mid-tier,Saturday,0,High Engagement,0
POST_00006,2025-03-08 01:01:00,1,6,Travel,296,222,32,23586,655,327421,0.17,1,2,13,79,2,0,True,False,1205,2.33189180022047,1,Saturday,Night,Instagram,Photo,Positive,Macro,Saturday,0,High Engagement,0
POST_03410,2025-03-08 03:52:00,1,6,Health,232,228,165,38764,714,408047,0.15,3,2,20,917,2,0,True,True,1339,1.6123207099370551,3,Saturday,Night,Instagram,Photo,Positive,Macro,Saturday,0,High Engagement,0
POST_02584,2025-03-08 09:39:00,4,14,Fitness,874,108,1937,68562,456,252240,1.16,9,2,6,132,2,0,True,False,3375,4.257460400805111,9,Saturday,Morning,Twitter,Thread,Positive,Macro,Saturday,0,High Engagement,0
POST_00014,2025-03-08 10:17:00,1,6,Health,5746,225,287,23493,108,280346,2.23,10,2,4,396,2,0,True,False,6366,26.637721874600945,10,Saturday,Morning,Instagram,Photo,Positive,Macro,Saturday,0,High Engagement,0
POST_04183,2025-03-08 16:39:00,2,8,Entertainment,110,60,44,14122,113,7870,2.72,16,2,2,676,2,3,True,False,327,1.5153660954539017,16,Saturday,Afternoon,LinkedIn,Post,Positive,Nano,Saturday,0,High Engagement,0
POST_03599,2025-03-08 18:20:00,4,15,Fashion,4555,241,553,86223,404,77800,6.88,18,2,23,987,1,2,True,False,5753,6.203681152360739,18,Saturday,Evening,Twitter,Tweet,Neutral,Mid-tier,Saturday,0,High Engagement,0
POST_04729,2025-03-09 05:17:00,2,8,Gaming,1106,50,310,11041,128,55211,2.66,5,3,16,1347,1,2,True,False,1594,13.277782809528121,5,Sunday,Morning,LinkedIn,Post,Neutral,Mid-tier,Sunday,0,High Engagement,0
POST_00158,2025-03-09 08:02:00,3,4,Technology,9717,1550,550,242225,2883,344365,3.43,8,3,3,84,2,0,True,False,14700,4.8785220352977605,8,Sunday,Morning,TikTok,Duet,Positive,Macro,Sunday,1,Moderate Engagement,0
POST_03069,2025-03-09 08:03:00,4,10,Travel,36,64,1807,32734,43,50453,3.78,8,3,4,418,2,2,True,False,1950,5.825746929797764,8,Sunday,Morning,Twitter,Retweet,Positive,Mid-tier,Sunday,0,High Engagement,0
POST_01025,2025-03-09 11:44:00,5,11,Entertainment,10882,270,1700,146780,1276,279335,4.6,11,3,10,86,2,0,False,True,14128,8.755961302629785,11,Sunday,Morning,YouTube,Short,Positive,Macro,Sunday,0,High Engagement,0
POST_03391,2025-03-09 15:43:00,4,7,Business,1872,59,1041,6044,104,180094,1.65,15,3,3,1875,2,0,True,False,3076,49.172733289212445,15,Sunday,Afternoon,Twitter,Poll,Positive,Macro,Sunday,0,High Engagement,1
POST_03799,2025-03-09 17:28:00,1,1,Entertainment,1756,46,61,41834,598,461058,0.4,17,3,27,1455,1,0,False,False,2461,4.453315485012191,17,Sunday,Evening,Instagram,Carousel,Neutral,Macro,Sunday,0,High Engagement,0
POST_04725,2025-03-09 21:56:00,1,9,Gaming,5981,117,195,10109,952,126986,4.96,21,3,2,88,2,0,True,False,7245,62.251459095855175,21,Sunday,Night,Instagram,Reel,Positive,Macro,Sunday,0,High Engagement,1
POST_00116,2025-03-09 22:46:00,3,12,Technology,6977,884,3829,441587,2157,395123,2.96,22,3,8,324,1,0,True,False,13847,2.647269960392856,22,Sunday,Night,TikTok,Stitch,Neutral,Macro,Sunday,1,Moderate Engagement,0
POST_02809,2025-03-10 19:00:00,0,16,Gaming,5643,145,586,55516,401,378692,1.68,19,1,22,489,1,0,True,True,6775,11.481374738814036,19,Monday,Evening,Facebook,Video,Neutral,Macro,Monday,0,High Engagement,0
POST_04209,2025-03-10 23:15:00,1,1,Gaming,7468,436,148,27007,503,371512,2.17,23,1,25,624,2,0,False,True,8555,29.814492538971376,23,Monday,Night,Instagram,Carousel,Positive,Macro,Monday,0,High Engagement,1
POST_03146,2025-03-10 23:57:00,4,10,Travel,1654,237,723,5076,203,322321,0.81,23,1,29,1402,1,0,True,True,2817,51.49724192277384,23,Monday,Night,Twitter,Retweet,Neutral,Macro,Monday,0,High Engagement,1
POST_02126,2025-03-11 04:16:00,2,7,Fashion,1678,138,337,27186,285,259860,0.83,4,5,17,351,2,0,True,False,2438,7.919517398661076,4,Tuesday,Night,LinkedIn,Poll,Positive,Macro,Tuesday,0,High Engagement,0
POST_02805,2025-03-11 19:11:00,0,16,Fashion,6046,343,157,33108,452,434390,1.51,19,5,20,557,1,0,False,True,6998,19.77165639724538,19,Tuesday,Evening,Facebook,Video,Neutral,Macro,Tuesday,0,High Engagement,0
POST_04418,2025-03-11 22:09:00,1,1,Sports,4794,110,70,45233,201,29736,16.73,22,5,9,668,2,1,True,True,5175,10.996396436230185,22,Tuesday,Night,Instagram,Carousel,Positive,Micro,Tuesday,0,High Engagement,0
POST_04472,2025-03-11 22:34:00,5,11,Gaming,5158,175,859,927489,144,23227,26.66,22,5,8,219,2,1,True,False,6336,0.6676089959018382,22,Tuesday,Night,YouTube,Short,Positive,Micro,Tuesday,2,Low Engagement,0
POST_03212,2025-03-11 22:48:00,2,3,Sports,457,68,127,13342,186,66055,0.99,22,5,23,1332,2,2,True,False,838,4.886823564682956,22,Tuesday,Night,LinkedIn,Document,Positive,Mid-tier,Tuesday,0,High Engagement,0
POST_00788,2025-03-12 05:44:00,4,10,Travel,1879,226,70,44148,450,205324,1.06,5,6,21,1585,1,0,True,False,2625,4.926610491981517,5,Wednesday,Morning,Twitter,Retweet,Neutral,Macro,Wednesday,0,High Engagement,0
POST_03052,2025-03-12 08:44:00,0,5,Lifestyle,3071,297,14,45033,264,81607,4.14,8,6,6,38,2,2,True,False,3646,7.510048186885173,8,Wednesday,Morning,Facebook,Live,Positive,Mid-tier,Wednesday,0,High Engagement,0
POST_02728,2025-03-12 12:11:00,1,1,Gaming,6410,483,115,25312,485,164830,4.25,12,6,20,1479,1,0,True,False,7493,27.686472819216185,12,Wednesday,Afternoon,Instagram,Carousel,Neutral,Macro,Wednesday,0,High Engagement,0
POST_03991,2025-03-12 14:29:00,1,6,Entertainment,6715,456,173,5632,734,339432,2.16,14,6,15,183,1,0,True,True,8078,130.39772727272728,14,Wednesday,Afternoon,Instagram,Photo,Neutral,Macro,Wednesday,0,High Engagement,1
POST_02136,2025-03-12 20:37:00,3,4,Health,2944,1213,2753,222412,2720,36189,19.09,20,6,22,363,1,1,True,False,9630,3.1068467528730466,20,Wednesday,Evening,TikTok,Duet,Neutral,Micro,Wednesday,1,Moderate Engagement,0
POST_03336,2025-03-13 06:22:00,2,0,Lifestyle,1401,54,337,26204,22,56930,3.15,6,4,11,1304,1,2,True,True,1814,6.8386505876965344,6,Thursday,Morning,LinkedIn,Article,Neutral,Mid-tier,Thursday,0,High Engagement,0
POST_04223,2025-03-13 08:44:00,3,4,Business,11567,17,2539,113715,2193,168071,8.4,8,4,24,320,0,0,True,False,16316,12.419645605241172,8,Thursday,Morning,TikTok,Duet,Negative,Macro,Thursday,0,High Engagement,0
POST_03546,2025-03-13 09:36:00,1,9,Fitness,6207,285,45,26476,304,42732,15.3,9,4,25,15,1,1,True,False,6841,24.6902855416226,9,Thursday,Morning,Instagram,Reel,Neutral,Micro,Thursday,0,High Engagement,0
POST_03139,2025-03-13 11:24:00,0,13,Business,2181,356,747,43850,216,70168,4.68,11,4,0,204,0,2,True,False,3500,7.489167616875712,11,Thursday,Morning,Facebook,Story,Negative,Mid-tier,Thursday,0,High Engagement,0
POST_04656,2025-03-13 12:09:00,1,13,Food,6529,30,122,30484,371,443142,1.51,12,4,3,1764,0,0,True,False,7052,21.916415168613042,12,Thursday,Afternoon,Instagram,Story,Negative,Macro,Thursday,0,High Engagement,0
POST_02638,2025-03-13 17:04:00,3,4,Fitness,19715,868,3571,325954,145,122280,19.75,17,4,22,403,2,0,False,True,24299,7.410248071813815,17,Thursday,Evening,TikTok,Duet,Positive,Macro,Thursday,1,Moderate Engagement,0
POST_01063,2025-03-13 17:31:00,3,4,Health,3775,629,972,352364,2898,304267,1.77,17,4,11,415,2,0,True,False,8274,1.52569501992258,17,Thursday,Evening,TikTok,Duet,Positive,Macro,Thursday,2,Low Engagement,0
POST_02648,2025-03-13 19:54:00,0,16,Education,6797,209,868,2669,240,283224,2.78,19,4,27,60,0,0,True,True,8114,295.0168602472836,19,Thursday,Evening,Facebook,Video,Negative,Macro,Thursday,0,High Engagement,1
POST_04124,2025-03-14 03:14:00,5,2,Education,7108,546,906,84247,658,336345,2.55,3,0,22,1302,2,0,True,False,9218,10.160599190475624,3,Friday,Night,YouTube,Community Post,Positive,Macro,Friday,0,High Engagement,0
POST_04504,2025-03-14 05:34:00,1,9,Travel,2571,172,187,19586,28,410491,0.71,5,0,28,133,1,0,True,False,2958,14.959665066884508,5,Friday,Morning,Instagram,Reel,Neutral,Macro,Friday,0,High Engagement,0
POST_01315,2025-03-14 05:39:00,0,8,Gaming,4782,99,792,47315,34,494011,1.15,5,0,21,1845,0,0,True,False,5707,11.989855225615555,5,Friday,Morning,Facebook,Post,Negative,Macro,Friday,0,High Engagement,0
POST_03251,2025-03-14 06:54:00,0,5,Technology,7760,261,242,61461,352,464013,1.78,6,0,9,433,1,0,True,False,8615,13.44429801012024,6,Friday,Morning,Facebook,Live,Neutral,Macro,Friday,0,High Engagement,0
